ReviewText,StarRating,Label
"Clean, professional, and welcoming. This cafe is one of the best I've been to.",4,Real
Absolutely awful. This restaurant ruined my entire week. Don't go there.,1,Fake
"Clean, professional, and welcoming. This bookstore is one of the best I've been to.",5,Real
"Clean, professional, and welcoming. This clothing store is one of the best I've been to.",5,Real
I had a wonderful experience at this bakery. The staff were friendly and the service was top-notch.,3,Real
"I've been visiting this bar for a while now, and they've never disappointed me.",5,Real
Best clothing store ever! Loved it so much!!! Will come every single day!!!,1,Fake
Super excellent and amazing beyond words. This bakery deserves a million stars!,1,Fake
I had a wonderful experience at this salon. The staff were friendly and the service was top-notch.,5,Real
"If you're looking for quality and service, this dentist is definitely worth a visit.",4,Real
Super excellent and amazing beyond words. This bakery deserves a million stars!,1,Fake
"I've been visiting this salon for a while now, and they've never disappointed me.",5,Real
Great atmosphere and excellent food at this pet store. Highly recommend it to anyone in the area.,5,Real
Absolutely awful. This salon ruined my entire week. Don't go there.,1,Fake
I had a wonderful experience at this bar. The staff were friendly and the service was top-notch.,5,Real
Absolutely awful. This bakery ruined my entire week. Don't go there.,1,Fake
Great atmosphere and excellent food at this bakery. Highly recommend it to anyone in the area.,5,Real
Best gym ever! Loved it so much!!! Will come every single day!!!,2,Fake
"I've been visiting this restaurant for a while now, and they've never disappointed me.",5,Real
Absolutely awful. This clothing store ruined my entire week. Don't go there.,2,Fake
"I've been visiting this restaurant for a while now, and they've never disappointed me.",4,Real
I can't express how amazing this pet store is. It changed my life completely.,2,Fake
Best clothing store ever! Loved it so much!!! Will come every single day!!!,2,Fake
Best gym ever! Loved it so much!!! Will come every single day!!!,2,Fake
Super excellent and amazing beyond words. This clothing store deserves a million stars!,1,Fake
I had a wonderful experience at this bar. The staff were friendly and the service was top-notch.,5,Real
Best clothing store ever! Loved it so much!!! Will come every single day!!!,5,Fake
Absolutely awful. This pet store ruined my entire week. Don't go there.,2,Fake
Best bookstore ever! Loved it so much!!! Will come every single day!!!,2,Fake
Terrible gym. Worst experience of my life. Avoid at all costs!!!,1,Fake
"I've been visiting this cafe for a while now, and they've never disappointed me.",4,Real
I can't express how amazing this dentist is. It changed my life completely.,1,Fake
Best cafe ever! Loved it so much!!! Will come every single day!!!,2,Fake
Best bookstore ever! Loved it so much!!! Will come every single day!!!,1,Fake
Best bar ever! Loved it so much!!! Will come every single day!!!,2,Fake
Great atmosphere and excellent food at this salon. Highly recommend it to anyone in the area.,5,Real
Best pet store ever! Loved it so much!!! Will come every single day!!!,2,Fake
Terrible bar. Worst experience of my life. Avoid at all costs!!!,5,Fake
Absolutely awful. This bakery ruined my entire week. Don't go there.,5,Fake
Best restaurant ever! Loved it so much!!! Will come every single day!!!,2,Fake
I can't express how amazing this pet store is. It changed my life completely.,2,Fake
"I've been visiting this bookstore for a while now, and they've never disappointed me.",5,Real
"If you're looking for quality and service, this bar is definitely worth a visit.",4,Real
Terrible bakery. Worst experience of my life. Avoid at all costs!!!,1,Fake
"I've been visiting this clothing store for a while now, and they've never disappointed me.",5,Real
Super excellent and amazing beyond words. This bar deserves a million stars!,2,Fake
Great atmosphere and excellent food at this bakery. Highly recommend it to anyone in the area.,4,Real
Best cafe ever! Loved it so much!!! Will come every single day!!!,1,Fake
"I've been visiting this salon for a while now, and they've never disappointed me.",5,Real
"If you're looking for quality and service, this clothing store is definitely worth a visit.",5,Real
I had a wonderful experience at this bar. The staff were friendly and the service was top-notch.,4,Real
"If you're looking for quality and service, this salon is definitely worth a visit.",5,Real
Absolutely awful. This bar ruined my entire week. Don't go there.,2,Fake
I had a wonderful experience at this dentist. The staff were friendly and the service was top-notch.,4,Real
"Clean, professional, and welcoming. This bar is one of the best I've been to.",5,Real
Super excellent and amazing beyond words. This bar deserves a million stars!,2,Fake
Super excellent and amazing beyond words. This bar deserves a million stars!,5,Fake
I can't express how amazing this restaurant is. It changed my life completely.,2,Fake
Terrible bookstore. Worst experience of my life. Avoid at all costs!!!,2,Fake
Great atmosphere and excellent food at this pet store. Highly recommend it to anyone in the area.,5,Real
"If you're looking for quality and service, this salon is definitely worth a visit.",3,Real
"If you're looking for quality and service, this salon is definitely worth a visit.",4,Real
"If you're looking for quality and service, this cafe is definitely worth a visit.",4,Real
I can't express how amazing this clothing store is. It changed my life completely.,5,Fake
Great atmosphere and excellent food at this dentist. Highly recommend it to anyone in the area.,4,Real
Super excellent and amazing beyond words. This bar deserves a million stars!,1,Fake
I can't express how amazing this salon is. It changed my life completely.,5,Fake
Absolutely awful. This bar ruined my entire week. Don't go there.,1,Fake
"If you're looking for quality and service, this bar is definitely worth a visit.",4,Real
Super excellent and amazing beyond words. This clothing store deserves a million stars!,1,Fake
"I've been visiting this bookstore for a while now, and they've never disappointed me.",4,Real
Best restaurant ever! Loved it so much!!! Will come every single day!!!,5,Fake
Terrible bar. Worst experience of my life. Avoid at all costs!!!,1,Fake
I had a wonderful experience at this restaurant. The staff were friendly and the service was top-notch.,5,Real
"If you're looking for quality and service, this restaurant is definitely worth a visit.",5,Real
I can't express how amazing this cafe is. It changed my life completely.,1,Fake
Great atmosphere and excellent food at this bookstore. Highly recommend it to anyone in the area.,3,Real
I can't express how amazing this dentist is. It changed my life completely.,5,Fake
Best bar ever! Loved it so much!!! Will come every single day!!!,1,Fake
Great atmosphere and excellent food at this gym. Highly recommend it to anyone in the area.,5,Real
"I've been visiting this bookstore for a while now, and they've never disappointed me.",5,Real
Super excellent and amazing beyond words. This clothing store deserves a million stars!,1,Fake
Absolutely awful. This clothing store ruined my entire week. Don't go there.,2,Fake
"Clean, professional, and welcoming. This bakery is one of the best I've been to.",5,Real
Best restaurant ever! Loved it so much!!! Will come every single day!!!,2,Fake
Best restaurant ever! Loved it so much!!! Will come every single day!!!,5,Fake
Super excellent and amazing beyond words. This bakery deserves a million stars!,5,Fake
Absolutely awful. This pet store ruined my entire week. Don't go there.,2,Fake
"I've been visiting this bakery for a while now, and they've never disappointed me.",5,Real
"I've been visiting this pet store for a while now, and they've never disappointed me.",5,Real
"I've been visiting this bookstore for a while now, and they've never disappointed me.",5,Real
